,img_id,til_density
350,TCGA-XF-A9SG-01Z-00-DX1,0.05382116118095776
351,TCGA-XF-A9SK-01Z-00-DX1,0.08179001721170395
352,TCGA-XF-A9SM-01Z-00-DX1,0.16327311696264543
353,TCGA-XF-A9SZ-01Z-00-DX1,0.04139871382636656
354,TCGA-XF-AAMQ-01Z-00-DX1,0.4336856460961473
355,TCGA-XF-AAN3-01Z-00-DX1,0.010299003322259137
356,TCGA-XF-AAN7-01Z-00-DX1,0.05260878978133795
357,TCGA-YF-AA3M-01Z-00-DX1,0.03810433122124816
358,TCGA-ZF-A9R0-01Z-00-DX1,0.07130522377320478
359,TCGA-ZF-A9R2-01Z-00-DX1,0.014425851125216388
360,TCGA-ZF-A9R4-01Z-00-DX1,0.013396715643906655
361,TCGA-ZF-A9R9-01Z-00-DX1,0.040889106008793356
362,TCGA-ZF-A9RD-01Z-00-DX1,0.15105162523900573
363,TCGA-ZF-A9RF-01Z-00-DX1,0.08295912930968871
364,TCGA-ZF-A9RG-01Z-00-DX1,0.15131816540267246
365,TCGA-ZF-A9RN-01Z-00-DX1,0.2445617402431222
366,TCGA-ZF-AA52-01Z-00-DX1,0.011305922360111293
367,TCGA-ZF-AA53-01Z-00-DX1,0.04915722419527595
368,TCGA-ZF-AA54-01Z-00-DX1,0.007920543122957003
369,TCGA-ZF-AA58-01Z-00-DX1,0.22926901890725027
